	label	body_text
1976	ham	Shhhhh nobody is supposed to know!
1977	ham	Sorry, I'll call later
1978	ham	Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; 
1979	ham	Hey i will be late... i'm at amk. Need to drink tea or coffee
1980	ham	I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
1981	spam	Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm
1982	ham	The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.
1983	ham	S..antha num corrct dane
1984	ham	No calls..messages..missed calls
1985	ham	Sorry, I'll call later
1986	ham	The basket's gettin full so I might be by tonight
1987	ham	HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
1988	ham	No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!
1989	spam	Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
1990	ham	Eh den sat u book e kb liao huh...
1991	ham	Have you been practising your curtsey?
1992	ham	Shall i come to get pickle
1993	ham	Lol boo I was hoping for a laugh
1994	ham	YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV
1995	ham	Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love
1996	ham	LMAO where's your fish memory when I need it?
1997	ham	But i'll b going 2 sch on mon. My sis need 2 take smth.
1998	ham	Idea will soon get converted to live:)
1999	spam	TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...
2000	ham	S....s...india going to draw the series after many years in south african soil..
2001	ham	Goodmorning, today i am late for  &lt;DECIMAL&gt; min.
2002	ham	Can't take any major roles in community outreach. You rock mel
2003	ham	Shopping lor. Them raining mah hard 2 leave orchard.
2004	ham	Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.
2005	ham	See the forwarding message for proof
2006	ham	I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.
2007	ham	Dunno lei... I thk mum lazy to go out... I neva ask her yet...
2008	ham	Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.
2009	ham	"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING"
2010	spam	Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
2011	ham	Ambrith..madurai..met u in arun dha marrge..remembr?
2012	ham	Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time 
2013	ham	Princess, is your kitty shaved or natural?
2014	ham	Better than bb. If he wont use it, his wife will or them doctor
2015	ham	Ya it came a while ago
2016	ham	From tomorrow onwards eve 6 to 3 work.
2017	ham	Anything lor but toa payoh got place 2 walk meh...
2018	ham	I don't have anybody's number, I still haven't thought up a tactful way to ask alex
2019	spam	U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription
2020	ham	Is there any movie theatre i can go to and watch unlimited movies and just pay once?
2021	ham	U having lunch alone? I now so bored...
2022	ham	Yes obviously, but you are the eggs-pert and the potato head… Speak soon! 
2023	ham	Nah man, my car is meant to be crammed full of people
2024	ham	No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch
2025	ham	Kallis is ready for bat in 2nd innings
2026	ham	Thanx but my birthday is over already.
2027	ham	Ugh y can't u just apologize, admit u were wrong and ask me to take u back?
2028	ham	I noe la... U wana pei bf oso rite... K lor, other days den...
2029	ham	Yes, i'm small kid.. And boost is the secret of my energy..
2030	ham	IM GONNA MISS U SO MUCH
2031	ham	Is avatar supposed to have subtoitles
2032	ham	Simply sitting and watching match in office..
2033	ham	You can jot down things you want to remember later.
2034	ham	Oh sorry please its over
2035	ham	Hey are we going for the lo lesson or gym? 
2036	ham	Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.
2037	ham	You always make things bigger than they are
2038	ham	Ü dun wan to watch infernal affair?
2039	ham	Me not waking up until 4 in the afternoon, sup
2040	spam	4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
2041	ham	I can send you a pic if you like :)
2042	ham	Okay... I booked all already... Including the one at bugis.
2043	ham	Aight fuck it, I'll get it later
2044	ham	No de. But call me after some time. Ill tell you k
2045	ham	So dont use hook up any how
2046	ham	How much is blackberry bold2 in nigeria.
2047	ham	Hi where you. You in home or calicut?
2048	ham	Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx
2049	spam	Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!
2050	ham	Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...
2051	ham	Y so late but i need to go n get da laptop...
2052	ham	Sir, I am waiting for your mail.
2053	ham	.Please charge my mobile when you get up in morning.
2054	ham	Nothing, i got msg frm tht unknown no..
2055	ham	Ugh fuck it I'm resubbing to eve
2056	ham	He didn't see his shadow. We get an early spring yay
2057	ham	I did. One slice and one breadstick. Lol
2058	ham	Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...
2059	ham	Is there any training tomorrow?
2060	spam	URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm
2061	ham	Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color
2062	ham	Cos daddy arranging time c wat time fetch ü mah...
2063	ham	Then. You are eldest know.
2064	ham	Who's there say hi to our drugdealer
2065	ham	Its hard to believe things like this. All can say lie but think twice before saying anything to me.
2066	spam	Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p 
2067	spam	Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
2068	ham	Good night my dear.. Sleepwell&amp;Take care
2069	ham	That is wondarfull song
2070	spam	FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop
2071	ham	Yar lor actually we quite fast... Cos da ge slow wat... Haha...
2072	ham	Must come later.. I normally bathe him in da afternoon mah..
2073	ham	Trust me. Even if isn't there, its there.
2074	ham	Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
2075	spam	85233 FREE>Ringtone!Reply REAL
2076	ham	I can take you at like noon
2077	ham	Where is it. Is there any opening for mca.
2078	ham	I'm aight. Wat's happening on your side.
2079	ham	I'm done oredi...
2080	ham	you are sweet as well, princess. Please tell me your likes and dislikes in bed...
2081	ham	How are you. Wish you a great semester
2082	ham	Moji i love you more than words. Have a rich day
2083	ham	Dude how do you like the buff wind.
2084	ham	alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x.
2085	spam	Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
2086	ham	No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.
2087	ham	S:-)kallis wont play in first two odi:-)
2088	ham	Then get some cash together and I'll text jason
2089	ham	Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me
2090	spam	Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16
2091	spam	PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
2092	ham	Probably, want to pick up more?
2093	ham	I'm done...
2094	ham	Are you the cutest girl in the world or what
2095	ham	No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?
2096	spam	SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE
2097	ham	Oh Howda gud gud.. Mathe en samachara chikku:-)
2098	ham	I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
2099	ham	Audrie lousy autocorrect
2100	ham	Its a site to simulate the test. It just gives you very tough questions to test your readiness.
2101	ham	Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
2102	ham	I fetch yun or u fetch?
2103	ham	Thank you. I like you as well...
2104	ham	Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?
2105	spam	FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk
2106	ham	Lara said she can loan me  &lt;#&gt; .
2107	ham	Do we have any spare power supplies
2108	ham	Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.
2109	spam	You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
2110	ham	Yeah, don't go to bed, I'll be back before midnight
2111	spam	Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop
2112	ham	Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;
2113	ham	It's that time of the week again, ryan
2114	ham	Wish u many many returns of the day.. Happy birthday vikky..
2115	spam	U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription
2116	ham	I hope you know I'm still mad at you.
2117	ham	Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at
2118	ham	In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;)
